0.000000000000000000e+00
2.529561573653192497e+01
3.468971619002679319e+01
4.265753945797020208e+01
5.124785403261246586e+01
5.562244039427758935e+01
5.294194281337912855e+01
4.926636207608304829e+01
4.390970862746582526e+01
3.795180673699620399e+01
3.677965513764269900e+01
3.479661896930162612e+01
