1.000000000000000000e+00
9.363500434612236356e-01
9.076416251391766776e-01
8.873617606315320483e-01
8.574120989838203144e-01
8.410096370868402893e-01
8.398335840159979471e-01
8.421933346274058652e-01
8.479910725170799468e-01
8.515897410786504862e-01
8.533131915284639657e-01
8.574649803501283030e-01
