0.000000000000000000e+00
1.872732711114698034e+01
2.280471651079173512e+01
2.847351708732181308e+01
3.089561043335295309e+01
3.266647865730380573e+01
3.161821087252642215e+01
2.949814216175144566e+01
2.891673840151381114e+01
2.731627101220541576e+01
2.470693259186296942e+01
2.278039893259547100e+01
