7.224102075226977604e+01
7.632721400778210352e+01
7.982966536964978843e+01
8.149749935149155533e+01
8.433281712062255053e+01
8.816883527885862293e+01
8.950310246433203076e+01
9.383947081712061333e+01
9.742531387808040222e+01
1.002914862960062550e+02
1.009589631949882431e+02
1.028457743190661375e+02
