5.271392404072044258e+01
5.513352779953015670e+01
5.713595849647612113e+01
5.805373923257634772e+01
6.038990837901332043e+01
6.289294675019577596e+01
6.589659279561472260e+01
7.006832341425216271e+01
7.499096554424433236e+01
7.866208848864526715e+01
7.910932566283140943e+01
8.027774087043522400e+01
