56.926	0
57.093	0
57.26	0
57.427	0
57.594	0
57.761	0
57.928	0
58.095	0
58.262	0
58.429	0
58.596	0
58.763	0
58.93	0
59.097	0
59.264	0
59.431	0
59.598	0
59.765	0
59.932	0
60.099	0
60.266	0
60.433	0
60.6	0
60.767	0
60.934	0
61.101	0
61.268	0
61.435	0
61.602	0
61.769	0
61.936	0
62.103	0
62.27	0
62.437	0
62.604	0
62.771	0
62.938	0
63.105	0
63.272	0
63.439	0
63.606	0
63.773	0
63.94	0
64.107	0
64.274	0
64.441	0
64.608	0
64.775	0
64.942	0
65.109	0
65.276	0
65.443	0
65.61	0
65.777	0
65.944	0
66.111	0
66.278	0
66.445	0
66.612	0
66.779	0
66.946	0
67.113	0
67.28	0
67.447	0
67.614	0
67.781	0
67.948	0
68.115	0
68.282	0
68.449	0
68.616	0
68.783	0
68.95	0
69.117	0
69.284	0
69.451	0
69.618	0
69.785	0
69.952	0
70.119	0
70.286	0
70.453	0
70.62	0
70.787	0
70.954	0
71.121	0
71.288	0
71.455	0
71.622	0
71.789	0
71.956	0
72.123	0
72.29	0
72.457	0
72.624	0
72.791	0
72.958	0
73.125	0
73.292	0
73.459	0
73.626	0
73.793	0
73.96	0
74.127	0
74.294	0
74.461	0
74.628	0
74.795	0
74.962	0
75.129	0
75.296	0
75.463	0
75.63	0
75.797	0
75.964	0
76.131	0
76.298	0
76.465	0
76.632	0
76.799	0
76.966	0
77.133	0
77.3	0
77.467	0
77.634	0
77.801	0
77.968	0
78.135	0
78.302	0
78.469	0
78.636	0
78.803	0
78.97	0
79.137	0
79.304	0
79.471	0
79.638	0
79.805	0
79.972	0
80.139	0
80.306	0
80.473	0
80.64	0
80.807	0
80.974	0
81.141	0
81.308	0
81.475	0
81.642	0
81.809	0
81.976	0
82.143	0
82.31	0
82.477	0
82.644	0
82.811	0
82.978	0
83.145	0
83.312	0
83.479	0
83.646	0
83.813	0
83.98	0
84.147	0
84.314	0
84.481	0
84.648	0
84.815	0
84.982	0
85.149	0
85.316	0
85.483	0
85.65	0
85.817	0
85.984	0
86.151	0
86.318	0
86.485	0
86.652	0
86.819	0
86.986	0
87.153	0
87.32	0
87.487	0
87.654	0
87.821	0
87.988	0
88.155	0
88.322	0
88.489	0
88.656	0
88.823	0
88.99	0
89.157	0
89.324	0
89.491	0
89.658	0
89.825	0
89.992	0
90.159	0
90.326	0
90.493	0
90.66	0
90.827	0
90.994	0
91.161	0
91.328	0
91.495	0
91.662	0
91.829	0
91.996	0
92.163	0
92.33	0
92.497	0
92.664	0
92.831	0
92.998	0
93.165	0
93.332	0
93.499	0
93.666	0
93.833	0
94	0
94.167	0
94.334	0
94.501	0
94.668	0
94.835	0
95.002	0
95.169	0
95.336	0
95.503	0
95.67	0
95.837	0
96.004	0
96.171	0
96.338	0
96.505	0
96.672	0
96.839	0
97.006	0
97.173	0
97.34	0
97.507	0
97.674	0
97.841	0
98.008	0
98.175	0
98.342	0
98.509	0
98.676	0
98.843	0
99.01	0
99.177	0
99.344	0
99.511	0
99.678	0
99.845	0
100.012	0
100.179	0
100.346	0
100.513	0
100.68	0
100.847	0
101.014	0
101.181	0
101.348	0
101.515	0
101.682	0
101.849	0
102.016	0
102.183	0
102.35	0
102.517	0
102.684	0
102.851	0
103.018	0
103.185	0
103.352	0
103.519	0
103.686	0
103.853	0
104.02	0
104.187	0
104.354	0
104.521	0
104.688	0
104.855	0
105.022	0
105.189	0
105.356	0
105.523	0
105.69	0
105.857	0
106.024	0
106.191	0
106.358	0
106.525	0
106.692	0
106.859	0
107.026	0
107.193	0
107.36	0
107.527	0
107.694	0
107.861	0
108.028	0
108.195	0
108.362	0
108.529	0
108.696	0
108.863	0
109.03	0
109.197	0
109.364	0
109.531	0
109.698	0
109.865	0
110.032	0
110.199	0
110.366	0
110.533	0
110.7	0
110.867	0
111.034	0
111.201	0
111.368	0
111.535	0
111.702	0
111.869	0
112.036	0
112.203	0
112.37	0
112.537	0
112.704	0
112.871	0
113.038	0
113.205	0
113.372	0
113.539	0
113.706	0
113.873	0
114.04	0
114.207	0
114.374	0
114.541	0
114.708	0
114.875	0
115.042	0
115.209	0
115.376	0
115.543	0
115.71	0
115.877	0
116.044	0
116.211	0
116.378	0
116.545	0
116.712	0
116.879	0
117.046	0
117.213	0
117.38	0
117.547	0
117.714	0
117.881	0
118.048	0
118.215	0
118.382	0
118.549	0
118.716	0
118.883	0
119.05	0
119.217	0
119.384	0
119.551	0
119.718	0
119.885	0
120.052	0
120.219	0
120.386	0
120.553	0
120.72	0
120.887	0
121.054	0
121.221	0
121.388	0
121.555	0
121.722	0
121.889	0
122.056	0
122.223	0
122.39	0
122.557	0
122.724	0
122.891	0
123.058	0
123.225	0
123.392	0
123.559	0
123.726	0
123.893	0
124.06	0
124.227	0
124.394	0
124.561	0
124.728	0
124.895	0
125.062	0
125.229	0
125.396	0
125.563	0
125.73	0
125.897	0
126.064	0
126.231	0
126.398	0
126.565	0
126.732	0
126.899	0
127.066	0
127.233	0
127.4	0
127.567	0
127.734	0
127.901	0
128.068	0
128.235	0
128.402	0
128.569	0
128.736	0
128.903	0
129.07	0
129.237	0
129.404	0
129.571	0
129.738	0
129.905	0
130.072	0
130.239	0
130.406	0
130.573	0
130.74	0
130.907	0
131.074	0
131.241	0
131.408	0
131.575	0
131.742	0
131.909	0
132.076	0
132.243	0
132.41	0
132.577	0
132.744	0
132.911	0
133.078	0
133.245	0
133.412	0
133.579	0
133.746	0
133.913	0
134.08	0
134.247	0
134.414	0
134.581	0
134.748	0
134.915	0
135.082	0
135.249	0
135.416	0
135.583	0
135.75	0
135.917	0
136.084	0
136.251	0
136.418	0
136.585	0
136.752	0
136.919	0
137.086	0
137.253	0
137.42	0
137.587	0
137.754	0
137.921	0
138.088	0
138.255	0
138.422	0
138.589	0
138.756	0
138.923	0
139.09	0
139.257	0
139.424	0
139.591	0
139.758	0
139.925	0
140.092	0
140.259	0
140.426	0
140.593	0
140.76	0
140.927	0
141.094	0
141.261	0
141.428	0
141.595	0
141.762	0
141.929	0
142.096	0
142.263	0
142.43	0
142.597	0
142.764	0
142.931	0
143.098	0
143.265	0
143.432	0
143.599	0
143.766	0
143.933	0
144.1	0
144.267	0
144.434	0
144.601	0
144.768	0
144.935	0
145.102	0
145.269	0
145.436	0
145.603	0
145.77	0
145.937	0
146.104	0
146.271	0
146.438	0
146.605	0
146.772	0
146.939	0
147.106	0
147.273	0
147.44	0
147.607	0
147.774	0
147.941	0
148.108	0
148.275	0
148.442	0
148.609	0
148.776	0
148.943	0
149.11	0
149.277	0
149.444	0
149.611	0
149.778	0
149.945	0
150.112	0
150.279	0
150.446	0
150.613	0
150.78	0
150.947	0
151.114	0
151.281	0
151.448	0
151.615	0
151.782	0
151.949	0
152.116	0
152.283	0
152.45	0
152.617	0
152.784	0
152.951	0
153.118	0
153.285	0
153.452	0
153.619	0
153.786	0
153.953	0
154.12	0
154.287	0
154.454	0
154.621	0
154.788	0
154.955	0
155.122	0
155.289	0
155.456	0
155.623	0
155.79	0
155.957	0
156.124	0
156.291	0
156.458	0
156.625	0
156.792	0
156.959	0
157.126	0
157.293	0
157.46	0
157.627	0
157.794	0
157.961	0
158.128	0
158.295	0
158.462	0
158.629	0
158.796	0
158.963	0
159.13	0
159.297	0
159.464	0
159.631	0.00464480046558747
159.798	0.0169242909213916
159.965	0.036343923150631
160.132	0.0609219029788332
160.299	0.0882110772778456
160.466	0.116198013417232
160.633	0.143806374921713
160.8	0.170885856569186
160.967	0.197824700013353
161.134	0.225065738058995
161.301	0.252769954080636
161.468	0.280724954930791
161.635	0.308465259466551
161.802	0.335504193499506
161.969	0.36156106773774
162.136	0.386692758560118
162.303	0.411277608075987
162.47	0.43585659287645
162.637	0.460901017889773
162.804	0.486619305159893
162.971	0.512899574645965
163.138	0.534765892950722
163.305	0.548873822925978
163.472	0.555521603748713
163.639	0.556730954199925
163.806	0.555179627029697
163.973	0.553182989565399
164.14	0.552062807833434
164.307	0.552069397265877
164.474	0.552746247599432
164.641	0.553468063030385
164.808	0.553887750699678
164.975	0.554137359247367
165.142	0.554744026005846
165.309	0.556326978015583
165.476	0.559228384832221
165.643	0.563266767653117
165.81	0.56775913832496
165.977	0.571817809569863
166.144	0.574767029404002
166.311	0.576445908744575
166.478	0.577240147714206
166.645	0.577853633512328
166.812	0.578975906377047
166.979	0.581018185632957
167.146	0.584011827013289
167.313	0.587657764469954
167.48	0.591461222675624
167.647	0.594901670949127
167.814	0.597605148320562
167.981	0.599930099895365
168.148	0.602006143033782
168.315	0.603940358632659
168.482	0.6057542402119
168.649	0.607353744723985
168.816	0.608602359237537
168.983	0.609461460277124
169.15	0.610099514508829
169.317	0.610877803559448
169.484	0.612202784623459
169.651	0.61433245421069
169.818	0.617259402649692
169.985	0.620730937003259
170.152	0.624374665082769
170.319	0.627836753555744
170.486	0.630868181541938
