61.766	0
61.933	0
62.1	0
62.267	0
62.434	0
62.601	0
62.768	0
62.935	0
63.102	0
63.269	0
63.436	0
63.603	0
63.77	0
63.937	0
64.104	0
64.271	0
64.438	0
64.605	0
64.772	0
64.939	0
65.106	0
65.273	0
65.44	0
65.607	0
65.774	0
65.941	0
66.108	0
66.275	0
66.442	0
66.609	0
66.776	0
66.943	0
67.11	0
67.277	0
67.444	0
67.611	0
67.778	0
67.945	0
68.112	0
68.279	0
68.446	0
68.613	0
68.78	0
68.947	0
69.114	0
69.281	0
69.448	0
69.615	0
69.782	0
69.949	0
70.116	0
70.283	0
70.45	0
70.617	0
70.784	0
70.951	0
71.118	0
71.285	0
71.452	0
71.619	0
71.786	0
71.953	0
72.12	0
72.287	0
72.454	0
72.621	0
72.788	0
72.955	0
73.122	0
73.289	0
73.456	0
73.623	0
73.79	0
73.957	0
74.124	0
74.291	0
74.458	0
74.625	0
74.792	0
74.959	0
75.126	0
75.293	0
75.46	0
75.627	0
75.794	0
75.961	0
76.128	0
76.295	0
76.462	0
76.629	0
76.796	0
76.963	0
77.13	0
77.297	0
77.464	0
77.631	0
77.798	0
77.965	0
78.132	0
78.299	0
78.466	0
78.633	0
78.8	0
78.967	0
79.134	0
79.301	0
79.468	0
79.635	0
79.802	0
79.969	0
80.136	0
80.303	0
80.47	0
80.637	0
80.804	0
80.971	0
81.138	0
81.305	0
81.472	0
81.639	0
81.806	0
81.973	0
82.14	0
82.307	0
82.474	0
82.641	0
82.808	0
82.975	0
83.142	0
83.309	0
83.476	0
83.643	0
83.81	0
83.977	0
84.144	0
84.311	0
84.478	0
84.645	0
84.812	0
84.979	0
85.146	0
85.313	0
85.48	0
85.647	0
85.814	0
85.981	0
86.148	0
86.315	0
86.482	0
86.649	0
86.816	0
86.983	0
87.15	0
87.317	0
87.484	0
87.651	0
87.818	0
87.985	0
88.152	0
88.319	0
88.486	0
88.653	0
88.82	0
88.987	0
89.154	0
89.321	0
89.488	0
89.655	0
89.822	0
89.989	0
90.156	0
90.323	0
90.49	0
90.657	0
90.824	0
90.991	0
91.158	0
91.325	0
91.492	0
91.659	0
91.826	0
91.993	0
92.16	0
92.327	0
92.494	0
92.661	0
92.828	0
92.995	0
93.162	0
93.329	0
93.496	0
93.663	0
93.83	0
93.997	0
94.164	0
94.331	0
94.498	0
94.665	0
94.832	0
94.999	0
95.166	0
95.333	0
95.5	0
95.667	0
95.834	0
96.001	0
96.168	0
96.335	0
96.502	0
96.669	0
96.836	0
97.003	0
97.17	0
97.337	0
97.504	0
97.671	0
97.838	0
98.005	0
98.172	0
98.339	0
98.506	0
98.673	0
98.84	0
99.007	0
99.174	0
99.341	0
99.508	0
99.675	0
99.842	0
100.009	0
100.176	0
100.343	0
100.51	0
100.677	0
100.844	0
101.011	0
101.178	0
101.345	0
101.512	0
101.679	0
101.846	0
102.013	0
102.18	0
102.347	0
102.514	0
102.681	0
102.848	0
103.015	0
103.182	0
103.349	0
103.516	0
103.683	0
103.85	0
104.017	0
104.184	0
104.351	0
104.518	0
104.685	0
104.852	0
105.019	0
105.186	0
105.353	0
105.52	0
105.687	0
105.854	0
106.021	0
106.188	0
106.355	0
106.522	0
106.689	0
106.856	0
107.023	0
107.19	0
107.357	0
107.524	0
107.691	0
107.858	0
108.025	0
108.192	0
108.359	0
108.526	0
108.693	0
