6.994102075226977888e+01
7.402721400778210636e+01
7.752966536964979127e+01
7.919749935149155817e+01
8.203281712062255338e+01
8.586883527885862577e+01
8.720310246433203361e+01
9.153947081712061618e+01
9.512531387808040506e+01
9.799148629600625782e+01
9.865896319498824596e+01
1.005457743190661404e+02
