0.000000000000000000e+00
2.406618361842300047e+01
3.203895207342031171e+01
3.715588663323404717e+01
4.334272127417764864e+01
4.478773734300219900e+01
4.434978795374728122e+01
4.199116769932536641e+01
3.901123440242774620e+01
3.524976177636453656e+01
3.450304324077499984e+01
3.233544744775662139e+01
